Name,Service,Location,Zip Code,Phone Number,Website,Notes,Families?,Young Children?,Seniors?,At Risk Health Groups?,Low Income?,Frontline Healthcare Workers?,Language
"GRAND ASTORIA, INC",Sidewalk Cafe,ASTORIA,11103,5165077559,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
LUCKY LAUNDRY OF 210 INC,Laundry,BROOKLYN,11237,718-418-1667,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
ROMAGICA CORP.,Sidewalk Cafe,NEW YORK,10024,2128744559,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
SP PLUS CORPORATION,Garage,NEW YORK,10011,2125025490,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
GAO LAUNDROMAT INC,Laundries,NEW YORK,10075,2127722413,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
TWO FUTURE DREAMS INC,Laundry,NEW YORK,10014,2125042222,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
STAPLES THE OFFICE SUPERSTORE EAST INC.,Electronic & Appliance Service,BROOKLYN,11223,18003782753,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"BEST BUY STORES, L.P.",Electronics Store,QUEENS,11369,6122914863,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
NORMAN AVENUE LAUNDERETTE INC.,Laundry,BROOKLYN,11222,7183837564,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
T-MOBILE NORTHEAST LLC,Electronics Store,NEW YORK,10036,6308572106,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
QP HOSP LLC,Garage,BRONX,10461,2126869800,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"AMERITEL OF DITMARS BOULEVARD, INC.",Electronics Store,NEW YORK,10017,7188261111,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
WALKER JUNIOR C,Tow Truck Company,BROOKLYN,11234,6468521241,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
LI LI LAUNDROMAT INC.,Laundry,OZONE PARK,11416,7188430066,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"IMPERIAL PARKING (U.S.), LLC",Garage,REGO PARK,11374,2129378660,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"FRIENDLY DRY CLEANER AND LAUNDROMAT, INC.",Laundry,STATEN ISLAND,10314,7187201047,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
64TH WEST END PARKING LLC,Garage,NEW YORK,10023,2126869800,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
B K PARKING GR0UP INC,Parking Lot,BRONX,10468,9173277488,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
APPLE INC.,Electronics Store,STATEN ISLAND,10314,4089744876,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"DIGITAL DARKROOM & PHOTOGRAPHY, INC.",Electronics Store,NEW YORK,10013,212-523-0954,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"J S & T LAUNDROMAT, INC.",Laundry,BRONX,10472,9999999999,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"TJF SNACKS VI, LLC",Laundry,STATEN ISLAND,10301,7184209274,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",Garage,NEW YORK,10021,2125025490,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"SPRING COMMUNICATIONS HOLDING, INC",Electronics Store,EAST ELMHURST,11370,817-424-2221,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
SP PLUS CORPORATION,Parking Lot,STATEN ISLAND,10301,2125025490,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"MAGNOLIA DRY CLEANERS, INC",Laundries,NEW YORK,10009,9173531708,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
300 PARKING INC.,Garage,NEW YORK,10019,2127367171,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
AMERICAN TELECOMMUNICATIONS INC.,Electronics Store,BRONX,10452,7188261111,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
T-MOBILE NORTHEAST LLC,Electronics Store,STATEN ISLAND,10314,6308572106,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
SKM WIRELESS INC,Electronics Store,BRONX,10460,3474313255,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"378 ELECTRONICS, INC.",Electronics Store,NEW YORK,10013,9999999999,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"2241 SOUTHERN BLVD. LAUNDROMAT, LLC",Laundry,BRONX,10460,9145172630,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
T-MOBILE NORTHEAST LLC,Electronics Store,NEW YORK,10002,6308572106,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
SACK A SUDS II INC.,Laundry,BRONX,10461,3472936780,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
39TH AND EIGHTH PARKING LLC,Garage,NEW YORK,10018,212-686-9800,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
T-MOBILE NORTHEAST LLC,Electronics Store,NEW YORK,10128,6308572106,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
AW MOBILE INC.,Electronics Store,SPRNGFLD GDNS,11413,9999999999,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
QUIK PARK MARLO LLC,Garage,NEW YORK,10038,2128322066,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
PCS WIRELESS BROOKLYN INC,Electronics Store,STATEN ISLAND,10306,7188482955,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
SP PLUS CORPORATION,Garage,NEW YORK,10024,2125025490,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"BISSOONDYAL, GANGARAM",Laundry,OZONE PARK,11416,7188487355,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
2167 3rd Ave Laundromat LLC,Laundry,NEW YORK,10035,212-876-7600,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
M.T. WIRELESS PLUS INC.,Electronic & Appliance Service,BRONX,10457,7184013585,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
PRIMARY PARKING LLC,Garage,NEW YORK,10019,2126869800,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"D'AMORE, ANTONIO",Home Improvement Contractor,WHITE PLAINS,10605,9145920192,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
BI ZHUAN INC,Laundry,BRONX,10474,7189913000,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
DC AUTO INC.,Secondhand Dealer - Auto,FLUSHING,11354,9999999999,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
310 EAST 46TH STREET PARKING CORP.,Parking Lot,NEW YORK,10017,2127367171,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
CARLOS CUSTOM AUTO INC.,Electronic & Appliance Service,ELMHURST,11373,7186516541,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
MG TECH REPAIR INC,Electronics Store,STATEN ISLAND,10302,7186900507,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
49 BRIGHT LAUNDROMAT INC,Laundry,WOODSIDE,11377,3475333856,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"KINNEY PARKING SYSTEM, LLC",Garage,NEW YORK,10036,2125025490,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"SKY BLUE LAUNDROMAT, INC.",Laundry,BRONX,10458,7183296883,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
ENTERPRISE 24 PARKING LLC,Garage,NEW YORK,10011,2126270012,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
JACKSON AND JOHN LAUNDROMAT CORPORATION,Laundry,JACKSON HEIGHTS,11372,7186513888,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
JIN 75 LAUNDRY & DRY CLEANING INC.,Laundry,NEW YORK,10021,212-988-1183,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"SPRING COMMUNICATIONS HOLDING, INC",Electronics Store,BRONX,10467,817-424-2221,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",Garage,NEW YORK,10029,2125025490,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"KINNEY PARKING SYSTEM, INC.",Garage,NEW YORK,10019,2125025490,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"BUBBLE AND BUBBLE, INC.",Laundry,BROOKLYN,11234,7182511310,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
THE TECH DEPOT LLC,Electronics Store,BRONX,10454,718???????,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"RIVER BANK LAUNDROMAT, INC.",Laundry,BROOKLYN,11228,7186215454,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"KINNEY PARKING SYSTEM, INC.",Garage,NEW YORK,10011,2125025490,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"ZHU, XUE CHAI",Laundry,BROOKLYN,11225,718-467-5769,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
NEW NICE LAUNDROMAT INC,Laundry,BROOKLYN,11236,6465719473,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
85TH LAUNDROMAT INC.,Laundry,NEW YORK,10024,2129999999,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
STAPLES THE OFFICE SUPERSTORE EAST INC.,Electronic & Appliance Service,ASTORIA,11102,18003782753,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
89 SUTPHIN GARAGE CORP.,Garage,JAMAICA,11435,2127367171,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
JENESIS BUILDING CORPORATION,Home Improvement Contractor,CHAPPAQUA,10514,914-238-9500,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
ONE STOP 86 ST INC,Tow Truck Company,BROOKLYN,11204,9172254232,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
EFFECTIVE PARKING LLC,Garage,NEW YORK,10019,2126869800,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
A FUNTANA LAUNDRYMAT LTD.,Laundry,BRONX,10462,9174406076,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",Parking Lot,ASTORIA,11101,2125025490,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"KINNEY PARKING SYSTEM, INC.",Garage,NEW YORK,10012,2125025490,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
SP PLUS CORPORATION,Garage,NEW YORK,10019,2125025490,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"MAGNOLIA HI-FI, LLC",Electronic & Appliance Service,NEW YORK,10023,6122914863,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"MAAS, ANDREW",Home Improvement Contractor,BROOKLYN,11211,9173313785,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
APPLE INC.,Electronics Store,NEW YORK,10007,4089744876,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
STAPLES THE OFFICE SUPERSTORE EAST INC.,Electronics Store,NEW YORK,10018,18003782753,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
THOMPSON STREET LAUNDROMAT INC.,Laundry,NEW YORK,10012,2123881555,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"COMPACT HVAC, INC.",Home Improvement Contractor,NEW YORK,10018,8452222800,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
LAUNDROMAT 168 CORPORATION,Laundry,BROOKLYN,11220,6465150126,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
609 EDIBLES INC,Sidewalk Cafe,BRONX,10458,7187339879,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
OMNIPOINT COMMUNICATIONS INC.,Electronics Store,BRONX,10468,7189999999,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"J. RAFA CLEANERS, INC.",Laundry,BROOKLYN,11222,7183891903,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"CONTEMPORARY STONESCAPES, LTD.",Home Improvement Contractor,NORTHPORT,11768,6317545118,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
DUK MOON,Home Improvement Contractor,FLUSHING,11354,9999999999,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
NEW YORK RELIABLE LAUNDRY & CLEANERS INC.,Laundry,NEW YORK,10021,2127446345,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"KINNEY PARKING SYSTEM, INC.",Garage,NEW YORK,10025,2125025490,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
"METROPCS NEW YORK, LLC",Electronics Store,BROOKLYN,11206,6308572106,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
QUIK PARK BLEECKER STREET GARAGE LLC,Garage,NEW YORK,10014,212-686-9800,,"Listed as legally operating during the COVID-19 crisis, however hours may have changed. Call ahead.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,English 
